Unnamed: 0,group,name,dice,p_value
0,DU15NET,VIS-P,0.0953841435362674,0.1448551448551448
1,DU15NET,CG-OP,0.0,0.7802197802197802
2,DU15NET,DN-B,0.0,0.7582417582417582
3,DU15NET,SMOT-B,0.0,0.4015984015984016
4,DU15NET,AUD,0.0,0.2697302697302697
5,DU15NET,PM-PPr,0.0,0.4435564435564436
6,DU15NET,dATN-B,0.2452613440551407,0.0939060939060939
7,DU15NET,SMOT-A,0.0,0.4495504495504495
8,DU15NET,LANG,0.0,0.6283716283716284
9,DU15NET,FPN-B,0.0,0.7152847152847153
10,DU15NET,FPN-A,0.0,0.7232767232767233
11,DU15NET,dATN-A,0.0006390797251957,0.6883116883116883
12,DU15NET,VIS-C,0.6896551724137931,0.0009990009990009
13,DU15NET,SAL/PMN,0.0,0.7172827172827173
14,DU15NET,DN-A,0.0128896882494004,0.5244755244755245
15,DU15NET,NONE,0.0529706513958482,0.2057942057942058
16,TW_TASK_NETS,1RESP,0.0428399254957817,0.5664335664335665
17,TW_TASK_NETS,2RESP,0.1348163127738456,0.2637362637362637
18,TW_TASK_NETS,AAR,0.0061352994994887,0.8141858141858141
19,TW_TASK_NETS,AUD,0.0928716904276985,0.2987012987012987
20,TW_TASK_NETS,DMNA,0.0136762481089258,0.8211788211788211
21,TW_TASK_NETS,DMNB,0.0,0.9310689310689312
22,TW_TASK_NETS,FoVF,0.2636084980446042,0.0899100899100899
23,TW_TASK_NETS,INIT,0.3507497192681155,0.0049950049950049
24,TW_TASK_NETS,LN,0.2163835409588524,0.0439560439560439
25,TW_TASK_NETS,MAIN,0.07912214842622,0.4155844155844156
26,TW_TASK_NETS,MDN,0.2695104217159476,0.0049950049950049
27,TW_TASK_NETS,RE-EV,0.1623126338329764,0.1528471528471528
28,XY400K17,DefaultA,0.0103651922381583,0.6353646353646354
29,XY400K17,DefaultB,0.0,0.7022977022977023
30,XY400K17,DefaultC,0.0448717948717948,0.2687312687312687
31,XY400K17,Language,0.0,0.5344655344655345
32,XY400K17,ControlA,0.0,0.5874125874125874
33,XY400K17,ControlB,0.0,0.7532467532467533
34,XY400K17,ControlC,0.0,0.6183816183816184
35,XY400K17,Sal/VenAttnA,0.0,0.6973026973026973
36,XY400K17,Sal/VenAttnB,0.0,0.7282717282717283
37,XY400K17,DorsAttnA,0.0028860028860028,0.6253746253746254
38,XY400K17,DorsAttnB,0.0,0.3286713286713286
39,XY400K17,Auditory,0.0,0.2297702297702297
40,XY400K17,SomatomotorA,0.0,0.4415584415584415
41,XY400K17,SomatomotorB,0.0,0.2767232767232767
42,XY400K17,VisualA,0.2923403560346235,0.0649350649350649
43,XY400K17,VisualB,0.2568453528731199,0.0839160839160839
44,XY400K17,VisualC,0.4680960991991733,0.0019980019980019
45,EG5,SCAN,0.0,0.2217782217782218
46,EG5,Cingulo-Opercular,0.0,0.7822177822177823
47,EG5,Effector-hand,0.0,0.2107892107892107
48,EG5,Effector-mouth,0.0,0.1718281718281718
49,EG5,Effector-foot,0.0,0.1468531468531468
50,EG17,Default,0.0147254640870995,0.7062937062937062
51,EG17,LatVis,0.5286203522504892,0.0109890109890109
52,EG17,FrontPar,0.011950868651101,0.5934065934065934
53,EG17,MedVis,0.1593819882089855,0.0839160839160839
54,EG17,DorsAttn,0.0429713087907768,0.3866133866133866
55,EG17,Premotor,0.0,0.4635364635364635
56,EG17,Language,0.0,0.5984015984015985
57,EG17,Salience,0.0,0.3656343656343656
58,EG17,CingOperc,0.0005706676811869,0.8231768231768232
59,EG17,HandSM,0.0,0.5024975024975025
60,EG17,FaceSM,0.0,0.2437562437562437
61,EG17,Auditory,0.0,0.3306693306693307
62,EG17,AntMTL,0.0134228187919463,0.1698301698301698
63,EG17,PostMTL,0.0,0.1788211788211788
64,EG17,ParMemory,0.0,0.2157842157842157
65,EG17,Context,0.0276740610586426,0.2417582417582417
66,EG17,FootSM,0.0,0.2707292707292707
67,XS268_8,MedFront,0.0,0.7572427572427572
68,XS268_8,FrontPar,0.0,0.7782217782217782
69,XS268_8,Default,0.0105302745393004,0.5584415584415584
70,XS268_8,Motor,0.001369930035716,0.7482517482517482
71,XS268_8,VisualA,0.1035755185138058,0.1738261738261738
72,XS268_8,VisualB,0.6866970576046415,0.0019980019980019
73,XS268_8,VisAssoc,0.1616092737811114,0.1718281718281718
74,XS268_8,SalSubcor,0.023531626506024,0.6193806193806194
75,MG360J12,Visual1,0.2644240172110307,0.0489510489510489
76,MG360J12,Visual2,0.4204265791632485,0.0359640359640359
77,MG360J12,Somatomotor,0.0,0.5414585414585414
78,MG360J12,CingOperc,0.0,0.7312687312687313
79,MG360J12,DorsAttn,0.0177200236266981,0.4815184815184815
80,MG360J12,Language,0.0,0.5554445554445554
81,MG360J12,FrontPar,0.0,0.8771228771228772
82,MG360J12,Auditory,0.0,0.1868131868131868
83,MG360J12,Default,0.0015170321334988,0.8151848151848152
84,MG360J12,PostMulti,0.0,0.2697302697302697
85,MG360J12,VentMulti,0.0813362381989833,0.0869130869130869
86,MG360J12,OrbitAffective,0.0,0.1468531468531468
87,Tu19,Posterior Default,0.0,0.2897102897102897
88,Tu19,Dorsomedial PFC,0.0,0.2977022977022977
89,Tu19,Dorsal Attention,0.0,0.1688311688311688
90,Tu19,Posterior Frontoparietal,0.0,0.1868131868131868
91,Tu19,Ventromedial PFC,0.0,0.1328671328671328
92,Tu19,Lateral PFC,0.0,0.3076923076923077
93,Tu19,Anterior PFC,0.0,0.1548451548451548
94,Tu19,Inferior Frontal Gyrus,0.0,0.1428571428571428
95,Tu19,Cingulo-Opercular/Action Mode,0.0,0.2177822177822178
96,Tu19,Language,0.0,0.3926073926073926
97,Tu19,Salience,0.0,0.3116883116883117
98,Tu19,Parietal Memory,0.0,0.1368631368631368
99,Tu19,Premotor/Dorsal Attention II,0.0,0.4605394605394605
100,Tu19,Visual Peripheral,0.0017185083347654,0.2597402597402597
101,Tu19,Visual Central,0.7517217630853994,0.0009990009990009
102,Tu19,Parietal-Occipital/Context Association,0.0693993506493506,0.1628371628371628
103,Tu19,Visual Streams,0.054984652342186,0.2657342657342657
104,Tu19,Dorsal SM,0.0,0.5734265734265734
105,Tu19,Ventral SM,0.0,0.2587412587412587
106,Kardan10,Motor,0.0,0.5244755244755245
107,Kardan10,Temporal,0.0033518382738032,0.3976023976023976
108,Kardan10,pFPN,0.0379606539207536,0.2917082917082917
109,Kardan10,pDMN,0.0338285041917929,0.3116883116883117
110,Kardan10,LateralVis,0.5753064798598949,0.0009990009990009
111,Kardan10,MedialVis,0.0104191333175467,0.2297702297702297
112,Kardan10,DAN,0.0,0.4395604395604395
113,Kardan10,aFPN,0.0,0.3636363636363636
114,Kardan10,CO,0.0,0.4185814185814185
115,Kardan10,aDMN,0.0,0.4415584415584415
