Unnamed: 0,group,name,dice,p_value
0,DU15NET,VIS-P,0.0,0.4885114885114885
1,DU15NET,CG-OP,0.2024850437183617,0.1548451548451548
2,DU15NET,DN-B,0.0003403965619947,0.956043956043956
3,DU15NET,SMOT-B,0.1829217245709501,0.1408591408591408
4,DU15NET,AUD,0.1040841724176943,0.2027972027972027
5,DU15NET,PM-PPr,0.0857782993705323,0.3166833166833167
6,DU15NET,dATN-B,0.0,0.7532467532467533
7,DU15NET,SMOT-A,0.5777996392851287,0.0059940059940059
8,DU15NET,LANG,0.0,0.8781218781218781
9,DU15NET,FPN-B,0.0,0.9430569430569432
10,DU15NET,FPN-A,0.0,0.948051948051948
11,DU15NET,dATN-A,0.0074521651560926,0.8221778221778222
12,DU15NET,VIS-C,0.0,0.3496503496503496
13,DU15NET,SAL/PMN,0.0033102911108947,0.8971028971028971
14,DU15NET,DN-A,0.0,0.918081918081918
15,DU15NET,NONE,0.0,0.6343656343656343
16,TW_TASK_NETS,1RESP,0.1840820980615735,0.3196803196803197
17,TW_TASK_NETS,2RESP,0.205646481178396,0.2837162837162837
18,TW_TASK_NETS,AAR,0.3406435376595362,0.0749250749250749
19,TW_TASK_NETS,AUD,0.1497890295358649,0.3996003996003996
20,TW_TASK_NETS,DMNA,0.2315309962368786,0.1448551448551448
21,TW_TASK_NETS,DMNB,0.0546272826030727,0.7522477522477522
22,TW_TASK_NETS,FoVF,0.0,0.8401598401598401
23,TW_TASK_NETS,INIT,0.0113769271664008,0.8871128871128872
24,TW_TASK_NETS,LN,0.0009458500827618,0.99000999000999
25,TW_TASK_NETS,MAIN,0.0077712789889157,0.973026973026973
26,TW_TASK_NETS,MDN,0.0056787786510843,0.978021978021978
27,TW_TASK_NETS,RE-EV,0.0088586640418773,0.962037962037962
28,XY400K17,DefaultA,0.0,0.9630369630369632
29,XY400K17,DefaultB,0.0032900432900432,0.8901098901098901
30,XY400K17,DefaultC,0.0,0.7932067932067932
31,XY400K17,Language,0.0,0.8121878121878122
32,XY400K17,ControlA,0.0,0.8521478521478522
33,XY400K17,ControlB,0.0,0.949050949050949
34,XY400K17,ControlC,0.0045156434791957,0.8591408591408591
35,XY400K17,Sal/VenAttnA,0.2688507077361346,0.0239760239760239
36,XY400K17,Sal/VenAttnB,0.0410306271268838,0.6303696303696303
37,XY400K17,DorsAttnA,0.0098103952457315,0.8121878121878122
38,XY400K17,DorsAttnB,0.060947333554157,0.3576423576423576
39,XY400K17,Auditory,0.1496748594731621,0.1638361638361638
40,XY400K17,SomatomotorA,0.5784347231715653,0.0049950049950049
41,XY400K17,SomatomotorB,0.1037037037037037,0.2417582417582417
42,XY400K17,VisualA,0.0,0.6153846153846154
43,XY400K17,VisualB,0.0,0.5354645354645354
44,XY400K17,VisualC,0.0,0.2957042957042957
45,EG5,SCAN,0.1061677061677061,0.0249750249750249
46,EG5,Cingulo-Opercular,0.1709253872159761,0.1988011988011988
47,EG5,Effector-hand,0.0552628497833977,0.2527472527472527
48,EG5,Effector-mouth,0.0421133231240428,0.2077922077922078
49,EG5,Effector-foot,0.2664576802507837,0.0029970029970029
50,EG17,Default,0.0,0.998001998001998
51,EG17,LatVis,0.0,0.6623376623376623
52,EG17,FrontPar,0.0,0.974025974025974
53,EG17,MedVis,0.0,0.3786213786213786
54,EG17,DorsAttn,0.0,0.906093906093906
55,EG17,Premotor,0.0950652297220646,0.2217782217782218
56,EG17,Language,0.0,0.8651348651348651
57,EG17,Salience,0.0,0.6563436563436563
58,EG17,CingOperc,0.175819527670074,0.2457542457542457
59,EG17,HandSM,0.0950066283694211,0.2077922077922078
60,EG17,FaceSM,0.0861656294877932,0.1768231768231768
61,EG17,Auditory,0.2613671834356466,0.0969030969030969
62,EG17,AntMTL,0.0,0.4575424575424575
63,EG17,PostMTL,0.0,0.3826173826173826
64,EG17,ParMemory,0.0021074815595363,0.3916083916083916
65,EG17,Context,0.0,0.7102897102897103
66,EG17,FootSM,0.6062370062370063,0.0009990009990009
67,XS268_8,MedFront,0.0171959506309804,0.8751248751248751
68,XS268_8,FrontPar,0.0108178559791463,0.8711288711288712
69,XS268_8,Default,0.0,0.924075924075924
70,XS268_8,Motor,0.4179178763998341,0.0129870129870129
71,XS268_8,VisualA,0.0,0.6323676323676324
72,XS268_8,VisualB,0.0,0.3956043956043956
73,XS268_8,VisAssoc,0.0846832397754611,0.3846153846153846
74,XS268_8,SalSubcor,0.1203217908359566,0.3876123876123876
75,MG360J12,Visual1,0.0,0.4665334665334665
76,MG360J12,Visual2,0.0,0.6973026973026973
77,MG360J12,Somatomotor,0.5541420295048677,0.0049950049950049
78,MG360J12,CingOperc,0.1711780404117422,0.2997002997002997
79,MG360J12,DorsAttn,0.0,0.8591408591408591
80,MG360J12,Language,0.0048647005168744,0.7692307692307693
81,MG360J12,FrontPar,0.0,0.994005994005994
82,MG360J12,Auditory,0.1463296650139073,0.1278721278721278
83,MG360J12,Default,0.0003301601276619,0.99000999000999
84,MG360J12,PostMulti,0.0047430830039525,0.4485514485514486
85,MG360J12,VentMulti,0.0,0.3276723276723277
86,MG360J12,OrbitAffective,0.0,0.3526473526473526
87,Tu19,Posterior Default,0.0,0.5694305694305695
88,Tu19,Dorsomedial PFC,0.0,0.4915084915084915
89,Tu19,Dorsal Attention,0.0,0.2857142857142857
90,Tu19,Posterior Fronto-parietal,0.0,0.3726273726273726
91,Tu19,Ventromedial PFC,0.0,0.3056943056943056
92,Tu19,Lateral PFC,0.0,0.5834165834165834
93,Tu19,Anterior PFC,0.0,0.2787212787212787
94,Tu19,Inferior fronto-parietal,0.0,0.3086913086913087
95,Tu19,Cingulo-opercular,0.0,0.4755244755244755
96,Tu19,Ventral Attention,0.0363961813842482,0.5364635364635365
97,Tu19,Salience,0.0,0.5934065934065934
98,Tu19,Medial Parietal,0.0,0.2817182817182817
99,Tu19,Dorsal Attention/pre-motor,0.0032025620496397,0.7102897102897103
100,Tu19,Medial Visual,0.0,0.5044955044955045
101,Tu19,Primary Visual,0.0,0.4735264735264735
102,Tu19,Parietal-occipital,0.0,0.5484515484515484
103,Tu19,Visual Association,0.0,0.7092907092907093
104,Tu19,Dorsal SM,0.7617071314933942,0.0009990009990009
105,Tu19,Ventral SM,0.0524663677130044,0.3106893106893107
106,Kardan10,Motor,0.5853141559424678,0.0019980019980019
107,Kardan10,Temporal,0.0301104554395521,0.5734265734265734
108,Kardan10,pFPN,0.0,0.7392607392607392
109,Kardan10,pDMN,0.0,0.7802197802197802
110,Kardan10,LateralVis,0.0,0.5874125874125874
111,Kardan10,MedialVis,0.0,0.5154845154845155
112,Kardan10,DAN,0.0715867158671586,0.4195804195804196
113,Kardan10,aFPN,0.0,0.6573426573426573
114,Kardan10,CO,0.034553042803067,0.4775224775224775
115,Kardan10,aDMN,0.0,0.7362637362637363
