Unnamed: 0,group,name,dice,p_value
0,DU15NET,VIS-P,0.0,0.2747252747252747
1,DU15NET,CG-OP,0.0651855793534654,0.1588411588411588
2,DU15NET,DN-B,0.0154093097913322,0.4045954045954046
3,DU15NET,SMOT-B,0.0,0.3586413586413586
4,DU15NET,AUD,0.0,0.2597402597402597
5,DU15NET,PM-PPr,0.0,0.4115884115884116
6,DU15NET,dATN-B,0.0,0.4255744255744256
7,DU15NET,SMOT-A,0.0,0.4225774225774226
8,DU15NET,LANG,0.0215462610899873,0.2857142857142857
9,DU15NET,FPN-B,0.0086659064994298,0.4285714285714285
10,DU15NET,FPN-A,0.0151866694790128,0.3556443556443556
11,DU15NET,dATN-A,0.0,0.6173826173826173
12,DU15NET,VIS-C,0.0,0.1448551448551448
13,DU15NET,SAL/PMN,0.296,0.0019980019980019
14,DU15NET,DN-A,0.0,0.5874125874125874
15,DU15NET,NONE,0.0003894839337877,0.3606393606393606
16,TW_TASK_NETS,1RESP,0.0407217751767861,0.3256743256743257
17,TW_TASK_NETS,2RESP,0.0196627728738305,0.4665334665334665
18,TW_TASK_NETS,AAR,0.053553284322515,0.2437562437562437
19,TW_TASK_NETS,AUD,0.0052168242582328,0.6363636363636364
20,TW_TASK_NETS,DMNA,0.0137649063032367,0.5614385614385614
21,TW_TASK_NETS,DMNB,0.0461984069514844,0.2777222777222777
22,TW_TASK_NETS,FoVF,0.0,0.4925074925074925
23,TW_TASK_NETS,INIT,0.0201670554594025,0.4045954045954046
24,TW_TASK_NETS,LN,0.058095655989469,0.2287712287712287
25,TW_TASK_NETS,MAIN,0.0818892645815722,0.1398601398601398
26,TW_TASK_NETS,MDN,0.0247071352502662,0.4305694305694306
27,TW_TASK_NETS,RE-EV,0.0200831847890671,0.4715284715284715
28,XY400K17,DefaultA,0.0291608500077555,0.3246753246753247
29,XY400K17,DefaultB,0.0016586498590147,0.6023976023976024
30,XY400K17,DefaultC,0.0,0.4185814185814185
31,XY400K17,Language,0.0173394743971823,0.2707292707292707
32,XY400K17,ControlA,0.0025284450063211,0.4265734265734265
33,XY400K17,ControlB,0.0239563149550819,0.3566433566433566
34,XY400K17,ControlC,0.2116402116402116,0.0039960039960039
35,XY400K17,Sal/VenAttnA,0.0745798319327731,0.1168831168831168
36,XY400K17,Sal/VenAttnB,0.1200671704450042,0.0649350649350649
37,XY400K17,DorsAttnA,0.0,0.5814185814185814
38,XY400K17,DorsAttnB,0.0,0.3036963036963037
39,XY400K17,Auditory,0.0,0.2287712287712287
40,XY400K17,SomatomotorA,0.0,0.4085914085914086
41,XY400K17,SomatomotorB,0.0,0.2797202797202797
42,XY400K17,VisualA,0.0,0.3416583416583416
43,XY400K17,VisualB,0.0,0.3276723276723277
44,XY400K17,VisualC,0.0,0.1028971028971029
45,EG5,SCAN,0.0,0.1718281718281718
46,EG5,Cingulo-Opercular,0.0858571825507085,0.1038961038961039
47,EG5,Effector-hand,0.0,0.1978021978021978
48,EG5,Effector-mouth,0.0,0.1618381618381618
49,EG5,Effector-foot,0.0,0.1138861138861138
50,EG17,Default,0.0045800128240359,0.6773226773226774
51,EG17,LatVis,0.0,0.4045954045954046
52,EG17,FrontPar,0.0061221650201753,0.5064935064935064
53,EG17,MedVis,0.0,0.1868131868131868
54,EG17,DorsAttn,0.0,0.5944055944055944
55,EG17,Premotor,0.0,0.3626373626373626
56,EG17,Language,0.0215728574230241,0.2467532467532467
57,EG17,Salience,0.6010211524434719,0.0009990009990009
58,EG17,CingOperc,0.0436288088642659,0.2117882117882117
59,EG17,HandSM,0.0,0.3926073926073926
60,EG17,FaceSM,0.0,0.2387612387612387
61,EG17,Auditory,0.0,0.2977022977022977
62,EG17,AntMTL,0.0,0.2307692307692307
63,EG17,PostMTL,0.0,0.1638361638361638
64,EG17,ParMemory,0.0,0.1928071928071928
65,EG17,Context,0.0,0.3476523476523476
66,EG17,FootSM,0.0,0.2527472527472527
67,XS268_8,MedFront,0.0988652960341534,0.0819180819180819
68,XS268_8,FrontPar,0.0,0.7582417582417582
69,XS268_8,Default,0.0,0.6183816183816184
70,XS268_8,Motor,0.0054871160363655,0.6943056943056943
71,XS268_8,VisualA,0.0,0.3986013986013986
72,XS268_8,VisualB,0.0,0.1818181818181818
73,XS268_8,VisAssoc,0.0,0.5094905094905094
74,XS268_8,SalSubcor,0.1395030772737634,0.0229770229770229
75,MG360J12,Visual1,0.0,0.2507492507492507
76,MG360J12,Visual2,0.0,0.4675324675324675
77,MG360J12,Somatomotor,0.0,0.5484515484515484
78,MG360J12,CingOperc,0.1399628070862288,0.0169830169830169
79,MG360J12,DorsAttn,0.0,0.5464535464535465
80,MG360J12,Language,0.0216290842153704,0.2597402597402597
81,MG360J12,FrontPar,0.0404840955338973,0.3036963036963037
82,MG360J12,Auditory,0.0,0.1688311688311688
