Unnamed: 0,group,name,dice,p_value
97,Tu19,Salience,0.0016194331983805,0.3276723276723277
98,Tu19,Medial Parietal,0.0,0.1598401598401598
99,Tu19,Dorsal Attention/pre-motor,0.0467194281337758,0.2587412587412587
100,Tu19,Medial Visual,0.0,0.3366633366633366
101,Tu19,Primary Visual,0.0,0.2877122877122877
102,Tu19,Parietal-occipital,0.0,0.3586413586413586
103,Tu19,Visual Association,0.0,0.5244755244755245
104,Tu19,Dorsal SM,0.0750943781246811,0.2387612387612387
105,Tu19,Ventral SM,0.0112570356472795,0.2007992007992008
106,Kardan10,Motor,0.0023380874444704,0.4835164835164835
107,Kardan10,Temporal,0.0,0.5564435564435565
108,Kardan10,pFPN,0.0,0.5324675324675324
109,Kardan10,pDMN,0.0,0.5724275724275725
110,Kardan10,LateralVis,0.0,0.4315684315684315
111,Kardan10,MedialVis,0.0,0.3286713286713286
112,Kardan10,DAN,0.11254851228978,0.1458541458541458
113,Kardan10,aFPN,0.0,0.4385614385614386
114,Kardan10,CO,0.4437754559943332,0.0019980019980019
115,Kardan10,aDMN,0.0,0.4895104895104895
