Unnamed: 0,group,name,dice,p_value
93,Tu19,Anterior PFC,0.0,0.2227772227772227
94,Tu19,Inferior fronto-parietal,0.0,0.1998001998001998
95,Tu19,Cingulo-opercular,0.0,0.3526473526473526
96,Tu19,Ventral Attention,0.0082105263157894,0.5004995004995005
97,Tu19,Salience,0.0,0.4615384615384615
98,Tu19,Medial Parietal,0.0,0.1728271728271728
99,Tu19,Dorsal Attention/pre-motor,0.1876019575856443,0.1208791208791208
100,Tu19,Medial Visual,0.0,0.4645354645354645
101,Tu19,Primary Visual,0.0,0.4175824175824176
102,Tu19,Parietal-occipital,0.0,0.4785214785214785
103,Tu19,Visual Association,0.3031973539140022,0.0139860139860139
104,Tu19,Dorsal SM,0.0,0.8311688311688312
105,Tu19,Ventral SM,0.0,0.4005994005994006
106,Kardan10,Motor,0.0,0.7522477522477522
