Unnamed: 0,group,name,dice,p_value
35,XY400K17,Sal/VenAttnA,0.1283070596298834,0.1528471528471528
36,XY400K17,Sal/VenAttnB,0.024263431542461,0.5164835164835165
37,XY400K17,DorsAttnA,0.0144079243583971,0.5344655344655345
38,XY400K17,DorsAttnB,0.0867356905645633,0.1588411588411588
39,XY400K17,Auditory,0.0,0.2767232767232767
40,XY400K17,SomatomotorA,0.0061807880504764,0.4125874125874126
41,XY400K17,SomatomotorB,0.6877440952203832,0.0019980019980019
42,XY400K17,VisualA,0.0,0.3906093906093906
43,XY400K17,VisualB,0.0,0.3366633366633366
44,XY400K17,VisualC,0.0,0.1668331668331668
45,EG5,SCAN,0.0555386023802258,0.0929070929070929
46,EG5,Cingulo-Opercular,0.071062521352921,0.3116883116883117
47,EG5,Effector-hand,0.0208559635020638,0.1568431568431568
48,EG5,Effector-mouth,0.5233453052847614,0.0029970029970029
49,EG5,Effector-foot,0.0,0.1568431568431568
50,EG17,Default,0.0,0.9210789210789212
51,EG17,LatVis,0.0,0.4335664335664335
52,EG17,FrontPar,0.0,0.8331668331668332
53,EG17,MedVis,0.0,0.2147852147852147
54,EG17,DorsAttn,0.0008145533532446,0.5934065934065934
55,EG17,Premotor,0.0619233135124051,0.1928071928071928
56,EG17,Language,0.0,0.5944055944055944
57,EG17,Salience,0.0,0.3996003996003996
58,EG17,CingOperc,0.1255001463843076,0.1848151848151848
59,EG17,HandSM,0.0109503324208056,0.3296703296703296
60,EG17,FaceSM,0.5771842462652784,0.0019980019980019
61,EG17,Auditory,0.2108231976026793,0.0839160839160839
62,EG17,AntMTL,0.0,0.2647352647352647
63,EG17,PostMTL,0.0,0.2127872127872128
64,EG17,ParMemory,0.0,0.2447552447552447
65,EG17,Context,0.0,0.4405594405594406
66,EG17,FootSM,0.0,0.2637362637362637
67,XS268_8,MedFront,0.0120183136207554,0.6653346653346653
68,XS268_8,FrontPar,0.0219163671429823,0.5424575424575424
69,XS268_8,Default,0.0,0.7022977022977023
70,XS268_8,Motor,0.2468768590124925,0.0149850149850149
71,XS268_8,VisualA,0.0,0.4015984015984016
72,XS268_8,VisualB,0.0,0.2237762237762237
73,XS268_8,VisAssoc,0.0,0.5404595404595405
74,XS268_8,SalSubcor,0.0038621222361687,0.7472527472527473
75,MG360J12,Visual1,0.0,0.2797202797202797
76,MG360J12,Visual2,0.0,0.4515484515484515
77,MG360J12,Somatomotor,0.3294025771183131,0.0259740259740259
78,MG360J12,CingOperc,0.0944067796610169,0.2927072927072927
79,MG360J12,DorsAttn,0.0049192928516525,0.5424575424575424
80,MG360J12,Language,0.005397200202395,0.4875124875124875
81,MG360J12,FrontPar,0.0,0.8971028971028971
82,MG360J12,Auditory,0.0,0.2267732267732267
83,MG360J12,Default,0.0,0.8931068931068931
84,MG360J12,PostMulti,0.0,0.2817182817182817
85,MG360J12,VentMulti,0.0,0.1838161838161838
86,MG360J12,OrbitAffective,0.0,0.1988011988011988
87,Tu19,Posterior Default,0.0,0.3216783216783216
88,Tu19,Dorsomedial PFC,0.0,0.2717282717282717
89,Tu19,Dorsal Attention,0.0,0.1398601398601398
90,Tu19,Posterior Fronto-parietal,0.0,0.2127872127872128
91,Tu19,Ventromedial PFC,0.0,0.1678321678321678
92,Tu19,Lateral PFC,0.0,0.3266733266733266
93,Tu19,Anterior PFC,0.0,0.1468531468531468
94,Tu19,Inferior fronto-parietal,0.0,0.1508491508491508
95,Tu19,Cingulo-opercular,0.0905874026893135,0.1128871128871128
96,Tu19,Ventral Attention,0.0,0.4635364635364635
97,Tu19,Salience,0.0,0.3506493506493506
98,Tu19,Medial Parietal,0.0,0.1588411588411588
99,Tu19,Dorsal Attention/pre-motor,0.0320392890551917,0.3106893106893107
100,Tu19,Medial Visual,0.0,0.3006993006993007
101,Tu19,Primary Visual,0.0,0.2707292707292707
102,Tu19,Parietal-occipital,0.0,0.3346653346653346
103,Tu19,Visual Association,0.0,0.4635364635364635
104,Tu19,Dorsal SM,0.0167316284817948,0.4425574425574425
105,Tu19,Ventral SM,0.7567242071457246,0.0019980019980019
106,Kardan10,Motor,0.0008628127696289,0.5174825174825175
107,Kardan10,Temporal,0.0,0.5004995004995005
108,Kardan10,pFPN,0.0,0.4975024975024975
109,Kardan10,pDMN,0.0,0.5144855144855145
110,Kardan10,LateralVis,0.0,0.3766233766233766
111,Kardan10,MedialVis,0.0,0.3096903096903097
112,Kardan10,DAN,0.0672268907563025,0.2397602397602397
113,Kardan10,aFPN,0.0,0.3846153846153846
114,Kardan10,CO,0.5156323644933228,0.0029970029970029
115,Kardan10,aDMN,0.0,0.4515484515484515
