Unnamed: 0,group,name,dice,p_value
55,EG17,Premotor,0.0,0.6243756243756243
56,EG17,Language,0.0031473533619456,0.7022977022977023
57,EG17,Salience,0.0,0.5014985014985015
58,EG17,CingOperc,0.0149692089057318,0.7952047952047953
59,EG17,HandSM,0.0,0.7452547452547452
60,EG17,FaceSM,0.0,0.3906093906093906
61,EG17,Auditory,0.0,0.5214785214785215
62,EG17,AntMTL,0.0572811617587737,0.1848151848151848
63,EG17,PostMTL,0.1358355674709562,0.0049950049950049
64,EG17,ParMemory,0.0752145381120646,0.1348651348651348
65,EG17,Context,0.563778841967784,0.0009990009990009
66,EG17,FootSM,0.0,0.4435564435564436
67,XS268_8,MedFront,0.0,0.934065934065934
68,XS268_8,FrontPar,0.00734101579172,0.8081918081918081
69,XS268_8,Default,0.27837365926665,0.0039960039960039
70,XS268_8,Motor,0.0005859375,0.957042957042957
71,XS268_8,VisualA,0.190126582278481,0.0949050949050949
72,XS268_8,VisualB,0.0,0.3156843156843157
73,XS268_8,VisAssoc,0.0,0.6973026973026973
74,XS268_8,SalSubcor,0.1466479137365213,0.0939060939060939
75,MG360J12,Visual1,0.0686845168800931,0.1898101898101898
76,MG360J12,Visual2,0.0347186766057387,0.4385614385614386
77,MG360J12,Somatomotor,0.0,0.7812187812187812
78,MG360J12,CingOperc,0.0085893624050214,0.8511488511488512
79,MG360J12,DorsAttn,0.1047996477322765,0.1868131868131868
80,MG360J12,Language,0.0,0.7282717282717283
81,MG360J12,FrontPar,0.0610972568578553,0.5084915084915085
82,MG360J12,Auditory,0.0,0.3316683316683316
83,MG360J12,Default,0.2149487726053771,0.0099900099900099
84,MG360J12,PostMulti,0.1636363636363636,0.0159840159840159
85,MG360J12,VentMulti,0.009587727708533,0.2077922077922078
86,MG360J12,OrbitAffective,0.0,0.2527472527472527
87,Tu19,Posterior Default,0.2341581170790585,0.0309690309690309
88,Tu19,Dorsomedial PFC,0.0,0.4665334665334665
89,Tu19,Dorsal Attention,0.0,0.2647352647352647
90,Tu19,Posterior Fronto-parietal,0.0,0.2937062937062937
91,Tu19,Ventromedial PFC,0.0,0.2187812187812187
92,Tu19,Lateral PFC,0.0,0.4725274725274725
93,Tu19,Anterior PFC,0.0,0.2247752247752247
94,Tu19,Inferior fronto-parietal,0.0,0.2297702297702297
95,Tu19,Cingulo-opercular,0.0,0.3666333666333666
96,Tu19,Ventral Attention,0.0042953569237062,0.5474525474525475
97,Tu19,Salience,0.0,0.4585414585414585
98,Tu19,Medial Parietal,0.0,0.1938061938061938
99,Tu19,Dorsal Attention/pre-motor,0.0,0.6583416583416584
100,Tu19,Medial Visual,0.1163822525597269,0.1418581418581418
101,Tu19,Primary Visual,0.0034193879295606,0.3626373626373626
102,Tu19,Parietal-occipital,0.5928758301469108,0.0009990009990009
103,Tu19,Visual Association,0.0018582426333952,0.5654345654345654
104,Tu19,Dorsal SM,0.0072042116929897,0.7492507492507493
105,Tu19,Ventral SM,0.0,0.4245754245754246
106,Kardan10,Motor,0.0227557411273486,0.5914085914085914
107,Kardan10,Temporal,0.0027117229870671,0.5894105894105894
108,Kardan10,pFPN,0.0,0.6103896103896104
109,Kardan10,pDMN,0.4432748538011696,0.0009990009990009
110,Kardan10,LateralVis,0.026983896706804,0.3606393606393606
111,Kardan10,MedialVis,0.0895872420262664,0.0929070929070929
112,Kardan10,DAN,0.0,0.6413586413586414
113,Kardan10,aFPN,0.0,0.5624375624375625
114,Kardan10,CO,0.0,0.5804195804195804
115,Kardan10,aDMN,0.0,0.6053946053946054
